vehicle_id;timestamp;latitude;longitude;vitesse;direction;direction_cardinal
close_100m;2008-02-04 20:27:30;39.94012876582362;116.3528425825922;11.4146;274.62;W
close_100m;2008-02-04 20:27:31;39.94013106946754;116.3528054695546;11.4279;274.63;W
close_100m;2008-02-04 20:27:32;39.94013337413014;116.3527682773369;11.4522;274.62;W
close_100m;2008-02-04 20:27:33;39.9401356776854;116.3527309884664;11.4817;274.61;W
close_100m;2008-02-04 20:27:34;39.94013797927171;116.3526935938262;11.5140;274.59;W
close_100m;2008-02-04 20:27:35;39.94014027849947;116.3526560883346;11.5478;274.57;W
close_100m;2008-02-04 20:27:36;39.94014257511527;116.352618470107;11.5822;274.55;W
close_100m;2008-02-04 20:27:37;39.94014486894937;116.3525807390439;11.6167;274.53;W
close_100m;2008-02-04 20:27:38;39.94014715982663;116.3525428967138;11.6506;274.51;W
close_100m;2008-02-04 20:27:39;39.94014944756601;116.3525049462184;11.6836;274.50;W
close_100m;2008-02-04 20:27:40;39.94015173197609;116.3524668920611;11.7152;274.48;W
close_100m;2008-02-04 20:27:41;39.9401540128309;116.3524287400803;11.7451;274.46;W
close_100m;2008-02-04 20:27:42;39.94015628970416;116.3523904977424;11.7726;274.44;W
close_100m;2008-02-04 20:27:43;39.94015855932614;116.3523521766303;11.7965;274.42;W
close_100m;2008-02-04 20:27:44;39.94016081244037;116.3523137778884;11.8197;274.38;W
close_100m;2008-02-04 20:27:45;39.94016305531009;116.3522753085486;11.8410;274.35;W
close_100m;2008-02-04 20:27:46;39.9401652871499;116.3522367780774;11.8594;274.32;W
close_100m;2008-02-04 20:27:47;39.94016750617919;116.3521981945617;11.8752;274.29;W
close_100m;2008-02-04 20:27:48;39.94016971015861;116.3521595653346;11.8888;274.26;W
close_100m;2008-02-04 20:27:49;39.94017189641878;116.3521208968487;11.9003;274.22;W
close_100m;2008-02-04 20:27:50;39.94017406191291;116.3520821945078;11.9100;274.17;W
close_100m;2008-02-04 20:27:51;39.94017620326566;116.3520434627965;11.9183;274.12;W
close_100m;2008-02-04 20:27:52;39.94017831647533;116.3520047057254;11.9253;274.07;W
close_100m;2008-02-04 20:27:53;39.94018039630177;116.3519659267707;11.9310;274.00;W
close_100m;2008-02-04 20:27:54;39.94018243605414;116.3519271282739;11.9359;273.92;W
close_100m;2008-02-04 20:27:55;39.94018442765731;116.3518883111701;11.9403;273.83;W
close_100m;2008-02-04 20:27:56;39.94018636157987;116.3518494750291;11.9446;273.72;W
close_100m;2008-02-04 20:27:57;39.94018822663038;116.3518106181398;11.9492;273.58;W
close_100m;2008-02-04 20:27:58;39.94019000970427;116.3517717375716;11.9544;273.42;W
close_100m;2008-02-04 20:27:59;39.94019169551289;116.3517328292226;11.9607;273.23;W
close_100m;2008-02-04 20:28:00;39.94019326688311;116.3516938858729;11.9689;273.01;W
close_100m;2008-02-04 20:28:01;39.94019470481382;116.3516548960528;11.9805;272.75;W
close_100m;2008-02-04 20:28:02;39.94019599059475;116.3516158368224;11.9990;272.46;W
close_100m;2008-02-04 20:28:03;39.94019711003456;116.3515766573931;12.0332;272.13;W
close_100m;2008-02-04 20:28:04;39.9401980639603;116.3515372465647;12.1019;271.81;W
close_100m;2008-02-04 20:28:05;39.94019888394239;116.3514973778095;12.2408;271.54;W
close_100m;2008-02-04 20:28:06;39.94019965530676;116.3514566376062;12.5077;271.41;W
close_100m;2008-02-04 20:28:07;39.94020053684793;116.3514143583869;12.9810;271.56;W
close_100m;2008-02-04 20:28:08;39.94020176242243;116.3513696045558;13.7445;272.05;W
close_100m;2008-02-04 20:28:09;39.94020360546688;116.3513212573873;14.8569;272.85;W
close_100m;2008-02-04 20:28:10;39.94020629690802;116.3512682117129;16.3162;273.79;W
close_100m;2008-02-04 20:28:11;39.94020991181949;116.351209633016;18.0370;274.60;W
close_100m;2008-02-04 20:28:12;39.94021426675889;116.3511451658933;19.8627;275.04;W
close_100m;2008-02-04 20:28:13;39.94021888171674;116.3510749917097;21.6167;274.90;W
close_100m;2008-02-04 20:28:14;39.94022304275205;116.3509997113706;23.1648;274.12;W
close_100m;2008-02-04 20:28:15;39.94022595818905;116.3509201291656;24.4530;272.74;W
close_100m;2008-02-04 20:28:16;39.94022695465312;116.3508370602298;25.4984;270.90;W
close_100m;2008-02-04 20:28:17;39.94022563588778;116.3507512438172;26.3438;268.85;W
close_100m;2008-02-04 20:28:18;39.9402219419272;116.3506633548399;27.0151;266.86;W
close_100m;2008-02-04 20:28:19;39.94021609221771;116.3505740400805;27.5121;265.12;W
close_100m;2008-02-04 20:28:20;39.94020844882053;116.3504839085897;27.8316;263.69;W
close_100m;2008-02-04 20:28:21;39.94019936615454;116.3503934633009;27.9963;262.54;W
close_100m;2008-02-04 20:28:22;39.94018908734093;116.3503030185936;28.0623;261.57;W
close_100m;2008-02-04 20:28:23;39.94017771283026;116.3502126617435;28.1034;260.68;W
close_100m;2008-02-04 20:28:24;39.94016522881174;116.35012228317;28.1853;259.79;W
close_100m;2008-02-04 20:28:25;39.94015156213047;116.3500316557567;28.3480;258.87;W
close_100m;2008-02-04 20:28:26;39.94013663149904;116.3499405184998;28.6030;257.94;WSW
close_100m;2008-02-04 20:28:27;39.94012037825222;116.3498486358167;28.9412;257.01;WSW
close_100m;2008-02-04 20:28:28;39.94010277812354;116.3497558201298;29.3451;256.11;WSW
close_100m;2008-02-04 20:28:29;39.94008384003542;116.3496619292097;29.7973;255.26;WSW
close_100m;2008-02-04 20:28:30;39.94006360189235;116.349566857186;30.2831;254.48;WSW
close_100m;2008-02-04 20:28:31;39.94004212480796;116.3494705248607;30.7907;253.79;WSW
close_100m;2008-02-04 20:28:32;39.94001949038346;116.3493728880285;31.3063;253.18;WSW
close_100m;2008-02-04 20:28:33;39.93999579870309;116.3492739683671;31.8070;252.65;WSW
close_100m;2008-02-04 20:28:34;39.93997116707352;116.3491739200775;32.2509;252.20;WSW
close_100m;2008-02-04 20:28:35;39.93994572927129;116.3490731469351;32.5623;251.78;WSW
close_100m;2008-02-04 20:28:36;39.93991963456453;116.3489724616488;32.6199;251.32;WSW
close_100m;2008-02-04 20:28:37;39.93989304680004;116.3488732488365;32.2567;250.73;WSW
close_100m;2008-02-04 20:28:38;39.93986614311537;116.3487775483395;31.2844;249.86;WSW
close_100m;2008-02-04 20:28:39;39.93983911159244;116.3486879605436;29.5488;248.52;WSW
close_100m;2008-02-04 20:28:40;39.9398121477109;116.3486073197091;27.0014;246.44;WSW
close_100m;2008-02-04 20:28:41;39.93978544858062;116.3485381838821;23.7587;243.27;WSW
close_100m;2008-02-04 20:28:42;39.93975920231617;116.3484822951894;20.1152;238.51;WSW
close_100m;2008-02-04 20:28:43;39.93973357605807;116.3484402058906;16.4957;231.55;SW
close_100m;2008-02-04 20:28:44;39.93970869403105;116.3484111948821;13.3600;221.80;SW
close_100m;2008-02-04 20:28:45;39.93968460013719;116.3483934793674;11.0719;209.41;SSW
close_100m;2008-02-04 20:28:46;39.93966119538666;116.3483846125033;9.7562;196.20;SSW
close_100m;2008-02-04 20:28:47;39.93963814328082;116.348381912554;9.2649;185.13;S
close_100m;2008-02-04 20:28:48;39.9396147514709;116.3483827963592;9.3677;178.34;S
close_100m;2008-02-04 20:28:49;39.93958986568941;116.3483849586502;9.9839;176.19;S
close_100m;2008-02-04 20:28:50;39.93956184764208;116.3483864240851;11.2247;177.70;S
close_100m;2008-02-04 20:28:51;39.93952871159406;116.3483855505447;13.2671;181.16;S
close_100m;2008-02-04 20:28:52;39.93948845083775;116.3483810620819;16.1752;184.89;S
close_100m;2008-02-04 20:28:53;39.93943948545743;116.3483721321596;19.7916;187.96;S
close_100m;2008-02-04 20:28:54;39.93938106356089;116.3483584668599;23.7595;190.17;S
close_100m;2008-02-04 20:28:55;39.93931342767124;116.3483403092277;27.6424;191.63;SSW
close_100m;2008-02-04 20:28:56;39.93923766515672;116.3483183283162;31.0692;192.54;SSW
close_100m;2008-02-04 20:28:57;39.93915532952764;116.3482934186883;33.8342;193.06;SSW
close_100m;2008-02-04 20:28:58;39.9390680370169;116.3482664980252;35.9069;193.30;SSW
close_100m;2008-02-04 20:28:59;39.93897721759694;116.3482383754111;37.3658;193.36;SSW
close_100m;2008-02-04 20:29:00;39.93888405984453;116.3482097079224;38.3152;193.28;SSW
close_100m;2008-02-04 20:29:01;39.93878955332786;116.3481810253548;38.8419;193.10;SSW
close_100m;2008-02-04 20:29:02;39.93869449894277;116.3481527756549;39.0258;192.84;SSW
close_100m;2008-02-04 20:29:03;39.93859944429455;116.348125357862;38.9700;192.47;SSW
close_100m;2008-02-04 20:29:04;39.93850460387064;116.3480991300948;38.8088;191.97;SSW
close_100m;2008-02-04 20:29:05;39.93840986082928;116.3480743967043;38.6781;191.32;SSW
close_100m;2008-02-04 20:29:06;39.93831488430627;116.3480513850963;38.6697;190.52;S
close_100m;2008-02-04 20:29:07;39.93821931536094;116.3480302223774;38.8039;189.64;S
close_100m;2008-02-04 20:29:08;39.938122927938;116.3480109194867;39.0363;188.73;S
close_100m;2008-02-04 20:29:09;39.93802571518604;116.3479933720907;39.2854;187.88;S
close_100m;2008-02-04 20:29:10;39.93792788687558;116.3479773818806;39.4672;187.14;S
close_100m;2008-02-04 20:29:11;39.93782981872988;116.347962698097;39.5147;186.55;S
close_100m;2008-02-04 20:29:12;39.93773199037722;116.3479490685834;39.3837;186.10;S
close_100m;2008-02-04 20:29:13;39.93763494757873;116.3479362822221;39.0441;185.77;S
close_100m;2008-02-04 20:29:14;39.93753931864196;116.3479241914355;38.4599;185.54;S
close_100m;2008-02-04 20:29:15;39.93744589580236;116.3479127137348;37.5629;185.38;S
close_100m;2008-02-04 20:29:16;39.93735575342309;116.3479018268749;36.2385;185.29;S
close_100m;2008-02-04 20:29:17;39.93727031538677;116.3478915681843;34.3456;185.26;S
close_100m;2008-02-04 20:29:18;39.93719126248695;116.347882037734;31.7799;185.28;S
close_100m;2008-02-04 20:29:19;39.93712024376932;116.3478733869447;28.5526;185.34;S
close_100m;2008-02-04 20:29:20;39.93705844090054;116.347865791681;24.8494;185.38;S
close_100m;2008-02-04 20:29:21;39.9370061859856;116.3478594071783;21.0093;185.35;S
close_100m;2008-02-04 20:29:22;39.93696281930325;116.3478543233466;17.4297;185.14;S
close_100m;2008-02-04 20:29:23;39.93692686200346;116.3478505405198;14.4405;184.61;S
close_100m;2008-02-04 20:29:24;39.93689641912036;116.3478479718461;12.2118;183.70;S
close_100m;2008-02-04 20:29:25;39.93686962471755;116.3478464674201;10.7358;182.47;S
close_100m;2008-02-04 20:29:26;39.93684495791555;116.3478458468673;9.8760;181.11;S
close_100m;2008-02-04 20:29:27;39.93682136319035;116.3478459305159;9.4450;179.84;S
close_100m;2008-02-04 20:29:28;39.93679820902039;116.34784656082;9.2707;178.80;S
close_100m;2008-02-04 20:29:29;39.93677517051826;116.34784761224;9.2280;178.00;S
close_100m;2008-02-04 20:29:30;39.93675210687249;116.3478489913597;9.2421;177.37;S
close_100m;2008-02-04 20:29:31;39.93672897229157;116.3478506311818;9.2745;176.89;S
close_100m;2008-02-04 20:29:32;39.93670576322047;116.3478524836206;9.3080;176.50;S
close_100m;2008-02-04 20:29:33;39.93668249326097;116.3478545124713;9.3358;176.18;S
close_100m;2008-02-04 20:29:34;39.93665918447589;116.3478566888821;9.3544;175.90;S
close_100m;2008-02-04 20:29:35;39.93663587323699;116.347858987252;9.3582;175.68;S
close_100m;2008-02-04 20:29:36;39.93661262294818;116.34786138151;9.3361;175.49;S
close_100m;2008-02-04 20:29:37;39.93658955085938;116.3478638405029;9.2666;175.33;S
close_100m;2008-02-04 20:29:38;39.93656686415085;116.3478663225261;9.1134;175.20;S
close_100m;2008-02-04 20:29:39;39.93654489388801;116.3478687701198;8.8268;175.12;S
close_100m;2008-02-04 20:29:40;39.93652410454788;116.347871108484;8.3529;175.07;S
close_100m;2008-02-04 20:29:41;39.93650505422103;116.3478732509246;7.6542;175.07;S
close_100m;2008-02-04 20:29:42;39.9364882959603;116.3478751126728;6.7327;175.13;S
close_100m;2008-02-04 20:29:43;39.93647424269644;116.3478766297049;5.6448;175.27;S
close_100m;2008-02-04 20:29:44;39.93646304980678;116.3478777738284;4.4943;175.52;S
close_100m;2008-02-04 20:29:45;39.9364545686892;116.3478785716217;3.4038;175.87;S
close_100m;2008-02-04 20:29:46;39.93644837596896;116.3478790798921;2.4839;176.40;S
close_100m;2008-02-04 20:29:47;39.93644391765933;116.3478793740659;1.7870;177.10;S
close_100m;2008-02-04 20:29:48;39.93644063519959;116.3478795326884;1.3149;177.88;S
close_100m;2008-02-04 20:29:49;39.93643806123518;116.3478796222444;1.0307;178.47;S
close_100m;2008-02-04 20:29:50;39.93643585470729;116.3478796919185;0.8835;178.61;S
close_100m;2008-02-04 20:29:51;39.93643378319334;116.3478797760983;0.8296;178.22;S
close_100m;2008-02-04 20:29:52;39.9364316779511;116.3478799006811;0.8436;177.40;S
close_100m;2008-02-04 20:29:53;39.93642938774975;116.3478800895018;0.9186;176.38;S
close_100m;2008-02-04 20:29:54;39.93642674965454;116.3478803688136;1.0595;175.36;S
close_100m;2008-02-04 20:29:55;39.93642358594858;116.3478807679766;1.2723;174.47;S
close_100m;2008-02-04 20:29:56;39.93641972719108;116.3478813154467;1.5538;173.79;S
close_100m;2008-02-04 20:29:57;39.93641505218759;116.3478820317891;1.8843;173.30;S
close_100m;2008-02-04 20:29:58;39.93640952749387;116.3478829229053;2.2284;172.95;S
close_100m;2008-02-04 20:29:59;39.93640322660458;116.3478839767206;2.5429;172.69;S
close_100m;2008-02-04 20:30:00;39.93639632348909;116.3478851642136;2.7873;172.49;S
close_100m;2008-02-04 20:30:01;39.93638906650656;116.3478864437334;2.9314;172.30;S
close_100m;2008-02-04 20:30:02;39.93638174662292;116.3478877662742;2.9581;172.11;S
close_100m;2008-02-04 20:30:03;39.9363746693415;116.3478890801355;2.8616;171.90;S
close_100m;2008-02-04 20:30:04;39.93636812954673;116.3478903351004;2.6461;171.63;S
close_100m;2008-02-04 20:30:05;39.93636238329157;116.347891487126;2.3273;171.26;S
close_100m;2008-02-04 20:30:06;39.93635761573091;116.3478925036798;1.9338;170.71;S
close_100m;2008-02-04 20:30:07;39.93635391461763;116.3478933681532;1.5051;169.85;S
close_100m;2008-02-04 20:30:08;39.93635126329209;116.3478940810296;1.0837;168.35;SSE
close_100m;2008-02-04 20:30:09;39.93634956016362;116.3478946566428;0.7043;165.47;SSE
close_100m;2008-02-04 20:30:10;39.9363486580564;116.3478951166287;0.3877;158.65;SSE
close_100m;2008-02-04 20:30:11;39.93634840711427;116.3478954827879;0.1507;131.79;SE
close_100m;2008-02-04 20:30:12;39.93634868530327;116.3478957720205;0.1424;38.56;NE
close_100m;2008-02-04 20:30:13;39.93634941060146;116.3478959943149;0.2982;13.22;NNE
close_100m;2008-02-04 20:30:14;39.93635053745623;116.3478961533627;0.4537;6.18;N
close_100m;2008-02-04 20:30:15;39.93635204561125;116.3478962484483;0.6044;2.77;N
close_100m;2008-02-04 20:30:16;39.93635392829199;116.3478962764475;0.7537;0.65;N
close_100m;2008-02-04 20:30:17;39.93635618332685;116.3478962333397;0.9028;359.16;N
close_100m;2008-02-04 20:30:18;39.93635880776835;116.3478961151392;1.0512;358.02;N
close_100m;2008-02-04 20:30:19;39.93636179468533;116.347895918839;1.1972;357.12;N
close_100m;2008-02-04 20:30:20;39.93636513115788;116.3478956424848;1.3383;356.37;N
close_100m;2008-02-04 20:30:21;39.9363687961078;116.347895286672;1.4711;355.74;N
close_100m;2008-02-04 20:30:22;39.93637275468836;116.3478948566596;1.5901;355.24;N
close_100m;2008-02-04 20:30:23;39.93637694727942;116.3478943661664;1.6850;354.87;N
close_100m;2008-02-04 20:30:24;39.93638126967951;116.3478938420512;1.7377;354.69;N
close_100m;2008-02-04 20:30:25;39.93638554440525;116.347893328339;1.7184;354.74;N
close_100m;2008-02-04 20:30:26;39.93638948818272;116.347892883034;1.5846;355.05;N
close_100m;2008-02-04 20:30:27;39.93639269320848;116.3478925630602;1.2867;355.62;N
close_100m;2008-02-04 20:30:28;39.93639464395287;116.3478923921213;0.7826;356.16;N
close_100m;2008-02-04 20:30:29;39.9363947847289;116.3478923186136;0.0607;338.18;NNW
close_100m;2008-02-04 20:30:30;39.9363926316082;116.3478921779667;0.8630;182.87;S
close_100m;2008-02-04 20:30:31;39.93638788808668;116.3478916801087;1.9050;184.60;S
close_100m;2008-02-04 20:30:32;39.93638050697111;116.3478904372786;2.9792;187.36;S
close_100m;2008-02-04 20:30:33;39.93637065519599;116.3478880349941;4.0120;190.59;S
close_100m;2008-02-04 20:30:34;39.93635858284284;116.3478841342854;4.9787;193.91;SSW
close_100m;2008-02-04 20:30:35;39.93634445298883;116.3478785816665;5.9074;196.77;SSW
close_100m;2008-02-04 20:30:36;39.93632821142802;116.347871492561;6.8560;198.50;SSW
close_100m;2008-02-04 20:30:37;39.93630955980803;116.3478632731642;7.8810;198.67;SSW
close_100m;2008-02-04 20:30:38;39.93628803613072;116.3478545578216;9.0217;197.25;SSW
close_100m;2008-02-04 20:30:39;39.93626315323749;116.3478460738542;10.2954;194.65;SSW
close_100m;2008-02-04 20:30:40;39.93623451816713;116.3478384761303;11.6975;191.50;SSW
close_100m;2008-02-04 20:30:41;39.93620187782565;116.3478322143603;13.2066;188.37;S
close_100m;2008-02-04 20:30:42;39.93616508926658;116.3478274794775;14.7981;185.64;S
close_100m;2008-02-04 20:30:43;39.9361240578292;116.3478242390699;16.4550;183.47;S
close_100m;2008-02-04 20:30:44;39.93607869574932;116.3478223335522;18.1679;181.84;S
close_100m;2008-02-04 20:30:45;39.93602892659169;116.3478215865607;19.9240;180.66;S
close_100m;2008-02-04 20:30:46;39.93597472140503;116.3478218842661;21.6986;179.76;S
close_100m;2008-02-04 20:30:47;39.93591613426908;116.3478232025865;23.4560;179.01;S
close_100m;2008-02-04 20:30:48;39.93585331443682;116.347825582223;25.1575;178.34;S
close_100m;2008-02-04 20:30:49;39.93578649703892;116.3478290717132;26.7686;177.71;S
close_100m;2008-02-04 20:30:50;39.93571598554414;116.3478336650471;28.2611;177.14;S
close_100m;2008-02-04 20:30:51;39.93564213448705;116.3478392597205;29.6125;176.68;S
close_100m;2008-02-04 20:30:52;39.93556532824407;116.3478456487245;30.8081;176.35;S
close_100m;2008-02-04 20:30:53;39.93548595636355;116.3478525510173;31.8433;176.19;S
close_100m;2008-02-04 20:30:54;39.93540439540219;116.3478596679404;32.7220;176.17;S
close_100m;2008-02-04 20:30:55;39.93532100880465;116.347866748401;33.4505;176.27;S
close_100m;2008-02-04 20:30:56;39.93523616681858;116.3478736374678;34.0282;176.44;S
close_100m;2008-02-04 20:30:57;39.93515026624314;116.3478802934352;34.4468;176.60;S
close_100m;2008-02-04 20:30:58;39.93506373131452;116.34788676663;34.6970;176.72;S
close_100m;2008-02-04 20:30:59;39.9349769878968;116.3478931503668;34.7788;176.77;S
close_100m;2008-02-04 20:31:00;39.93489042649082;116.3478995230764;34.7058;176.77;S
close_100m;2008-02-04 20:31:01;39.93480437632758;116.3479059013225;34.5016;176.75;S
close_100m;2008-02-04 20:31:02;39.93471910815672;116.3479122192794;34.1880;176.75;S
close_100m;2008-02-04 20:31:03;39.93463486053358;116.3479183387052;33.7767;176.81;S
close_100m;2008-02-04 20:31:04;39.93455187353269;116.3479240825121;33.2666;176.96;S
close_100m;2008-02-04 20:31:05;39.93447040889393;116.3479292842021;32.6495;177.20;S
close_100m;2008-02-04 20:31:06;39.93439075002608;116.3479338359731;31.9182;177.49;S
close_100m;2008-02-04 20:31:07;39.93431317280793;116.3479377237782;31.0772;177.80;S
close_100m;2008-02-04 20:31:08;39.93423793957404;116.3479410374145;30.1332;178.07;S
close_100m;2008-02-04 20:31:09;39.93416524661821;116.3479439494065;29.1128;178.24;S
close_100m;2008-02-04 20:31:10;39.9340952140721;116.3479466660754;28.0465;178.30;S
close_100m;2008-02-04 20:31:11;39.93402789983623;116.3479493670816;26.9588;178.24;S
close_100m;2008-02-04 20:31:12;39.93396334934225;116.3479521567007;25.8539;178.10;S
close_100m;2008-02-04 20:31:13;39.93390166270826;116.3479550459198;24.7092;177.94;S
close_100m;2008-02-04 20:31:14;39.93384303401675;116.3479579707306;23.4863;177.81;S
close_100m;2008-02-04 20:31:15;39.93378771840167;116.3479608407272;22.1605;177.72;S
close_100m;2008-02-04 20:31:16;39.93373592145755;116.3479635970198;20.7517;177.66;S
close_100m;2008-02-04 20:31:17;39.93368765822689;116.3479662650841;19.3372;177.57;S
close_100m;2008-02-04 20:31:18;39.93364265670617;116.3479689854587;18.0335;177.35;S
close_100m;2008-02-04 20:31:19;39.93360036714294;116.3479720151792;16.9541;176.86;S
close_100m;2008-02-04 20:31:20;39.93356006974771;116.3479756978833;16.1707;175.99;S
close_100m;2008-02-04 20:31:21;39.93352105725371;116.347980396339;15.6832;174.72;S
close_100m;2008-02-04 20:31:22;39.93348279321465;116.3479864036256;15.4278;173.14;S
close_100m;2008-02-04 20:31:23;39.93344498753217;116.3479938583277;15.3057;171.40;S
close_100m;2008-02-04 20:31:24;39.93340756933337;116.3480026958789;15.2222;169.73;S
close_100m;2008-02-04 20:31:25;39.93337058049173;116.3480126639602;15.1195;168.32;SSE
close_100m;2008-02-04 20:31:26;39.93333405263828;116.348023400595;14.9889;167.30;SSE
close_100m;2008-02-04 20:31:27;39.93329792350436;116.3480345410425;14.8613;166.70;SSE
close_100m;2008-02-04 20:31:28;39.93326202650444;116.3480458107035;14.7801;166.46;SSE
close_100m;2008-02-04 20:31:29;39.93322613894578;116.3480570777546;14.7763;166.46;SSE
close_100m;2008-02-04 20:31:30;39.93319005972297;116.3480683593557;14.8519;166.52;SSE
close_100m;2008-02-04 20:31:31;39.93315367556578;116.3480798003304;14.9820;166.44;SSE
close_100m;2008-02-04 20:31:32;39.93311700091574;116.348091638032;15.1239;166.10;SSE
close_100m;2008-02-04 20:31:33;39.93308018455967;116.3481041651744;15.2310;165.38;SSE
